timestamp_ms,key,delta_ms
1775447764582,key-22,167
1775447764586,key-43,161
1775447764606,key-26,254
1775447764607,key-23,214
1775447764613,key-39,169
1775447764651,key-34,222
1775447764654,key-28,246
1775447764656,key-21,188
1775447764663,key-50,241
1775447764663,key-49,253
1775447764664,key-13,226
1775447764664,key-7,220
1775447764664,key-48,177
1775447764665,key-19,216
1775447764665,key-32,202
1775447764684,key-23,172
1775447764685,key-45,162
1775447764685,key-9,174
1775447764690,key-49,158
1775447764690,key-8,161
1775447764693,key-31,182
1775447764696,key-32,164
1775447764698,key-17,162
1775447764708,key-18,167
1775447764715,key-9,173
1775447764717,key-40,284
1775447764717,key-44,246
1775447764721,key-39,218
1775447764727,key-17,165
1775447764735,key-32,272
1775447764739,key-46,162
1775447764740,key-43,166
1775447764741,key-28,171
1775447764745,key-41,159
1775447764750,key-18,209
1775447764753,key-8,210
1775447764777,key-37,155
1775447764778,key-23,160
1775447764781,key-28,159
1775447764785,key-43,211
1775447764786,key-25,164
